x-axis,1,2,3
second,Volt,Volt,Volt
-1.457813E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.456250E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.454688E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.453125E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.451563E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.450000E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.448438E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.446875E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.445313E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.443750E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.442188E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.440625E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.439063E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.437500E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.435938E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.434375E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.432813E+00,+1.346891E+00,+4.502670E+00,+80.559E-03
-1.431250E+00,+1.346891E+00,+4.502670E+00,+85.584E-03
-1.429688E+00,+1.417242E+00,+4.502670E+00,+105.685E-03
-1.428125E+00,+1.417242E+00,+4.502670E+00,+110.710E-03
-1.426563E+00,+1.417242E+00,+4.502670E+00,+110.710E-03
-1.425000E+00,+1.422268E+00,+4.502670E+00,+105.685E-03
-1.423438E+00,+1.417242E+00,+4.502670E+00,+105.685E-03
-1.421875E+00,+1.417242E+00,+4.502670E+00,+105.685E-03
-1.420313E+00,+1.422268E+00,+4.502670E+00,+105.685E-03
-1.418750E+00,+1.422268E+00,+4.502670E+00,+105.685E-03
-1.417188E+00,+1.422268E+00,+4.502670E+00,+105.685E-03
-1.415625E+00,+1.422268E+00,+4.502670E+00,+105.685E-03
-1.414063E+00,+1.422268E+00,+4.502670E+00,+105.685E-03
-1.412500E+00,+1.417242E+00,+4.502670E+00,+105.685E-03
-1.410938E+00,+1.417242E+00,+4.502670E+00,+105.685E-03
